Time,LeftEncoder,RightEncoder,EstimatedDistance
5.727999999999994,226.50704,319.41336,9.007686600000001
5.759999999999998,226.46936,319.45104,9.0076866
5.7919999999999945,226.4254,319.48872,9.00758298
5.823999999999998,226.38772,319.53268,9.007686600000001
5.8559999999999945,226.35004,319.57036,9.0076866
5.887999999999998,226.31236,319.60804,9.007686600000001
5.919999999999995,226.27468,319.64572,9.0076866
5.951999999999998,226.237,319.6834,9.0076866
5.983999999999995,226.19304,319.72108,9.007582979999999
6.015999999999998,226.15536,319.76504,9.0076866
6.047999999999995,226.11768,319.80272,9.007686600000001
6.079999999999998,226.08,319.8404,9.0076866
6.111999999999995,226.04232,319.87808,9.0076866
6.143999999999998,225.99836,319.91576,9.00758298
6.175999999999995,225.96068,319.95972,9.0076866
6.207999999999998,225.923,319.9974,9.007686600000001
6.239999999999995,225.88532,320.03508,9.007686600000001
6.2719999999999985,225.84764,320.07276,9.007686600000001
6.303999999999995,225.80996,320.11044,9.0076866
6.3359999999999985,225.766,320.14812,9.00758298
6.367999999999995,225.72832,320.19208,9.0076866
6.399999999999999,225.69064,320.22976,9.007686600000001
6.431999999999995,225.65296,320.26744,9.007686600000001
6.463999999999999,225.61528,320.30512,9.0076866
6.495999999999995,225.5776,320.3428,9.0076866
6.527999999999999,225.53364,320.38048,9.00758298
6.559999999999995,225.49596,320.42444,9.007686600000001
6.591999999999999,225.45828,320.46212,9.0076866
6.623999999999995,225.4206,320.4998,9.0076866
6.655999999999999,225.38292,320.53748,9.007686600000001
6.687999999999995,225.33896,320.57516,9.007582979999999
6.719999999999999,225.30128,320.61284,9.00758298
6.751999999999995,225.2636,320.6568,9.0076866
6.783999999999999,225.22592,320.69448,9.0076866
6.815999999999995,225.18824,320.73216,9.007686600000001
6.847999999999999,225.15056,320.76984,9.0076866
6.8799999999999955,225.1066,320.80752,9.00758298
6.911999999999999,225.06892,320.85148,9.0076866
6.9439999999999955,225.03124,320.88916,9.0076866
6.975999999999999,224.99356,320.92684,9.007686600000001
7.007999999999996,224.95588,320.96452,9.0076866
7.039999999999999,224.9182,321.0022,9.007686600000001
7.071999999999996,224.87424,321.03988,9.00758298
7.103999999999999,224.83656,321.08384,9.0076866
7.135999999999996,224.79888,321.12152,9.0076866
7.167999999999999,224.7612,321.1592,9.0076866
7.199999999999996,224.72352,321.19688,9.007686600000001
7.231999999999999,224.67956,321.23456,9.00758298
7.263999999999996,224.64188,321.27224,9.00758298
7.295999999999999,224.6042,321.3162,9.0076866
7.327999999999996,224.56652,321.35388,9.007686600000001
7.359999999999999,224.52884,321.39156,9.007686600000001
7.391999999999996,224.49116,321.42924,9.0076866
7.4239999999999995,224.4472,321.46692,9.00758298
7.455999999999996,224.40952,321.51088,9.0076866
7.4879999999999995,224.37184,321.54856,9.007686600000001
7.519999999999996,224.33416,321.58624,9.0076866
7.552,224.29648,321.62392,9.0076866
7.583999999999996,224.2588,321.6616,9.007686600000001
7.616,224.21484,321.69928,9.00758298
7.647999999999996,224.17716,321.74324,9.0076866
7.68,224.13948,321.78092,9.0076866
7.711999999999996,224.1018,321.8186,9.0076866
7.744,224.06412,321.85628,9.007686600000001
7.775999999999996,224.02016,321.89396,9.00758298
7.808,223.98248,321.93164,9.00758298
7.839999999999996,223.9448,321.9756,9.0076866
7.872,223.90712,322.01328,9.0076866
7.903999999999996,223.86944,322.05096,9.0076866
7.936,223.83176,322.08864,9.0076866
7.967999999999996,223.7878,322.12632,9.00758298
8.0,223.75012,322.17028,9.007686600000001
8.031999999999996,223.71244,322.20796,9.0076866
8.064,223.67476,322.24564,9.0076866
8.095999999999997,223.63708,322.28332,9.0076866
8.128,223.5994,322.321,9.007686600000001
8.159999999999997,223.55544,322.35868,9.00758298
8.192,223.51776,322.40264,9.0076866
8.223999999999997,223.48008,322.44032,9.0076866
8.256,223.4424,322.478,9.007686600000001
8.287999999999997,223.40472,322.51568,9.0076866
8.32,223.36704,322.55336,9.007686600000001
8.351999999999997,223.32308,322.59104,9.00758298
8.384,223.2854,322.635,9.0076866
8.415999999999997,223.24772,322.67268,9.007686600000001
8.448,223.21004,322.71036,9.0076866
8.479999999999997,223.17236,322.74804,9.0076866
8.512,223.1284,322.78572,9.00758298
8.543999999999997,223.09072,322.82968,9.0076866
8.576,223.05304,322.86736,9.007686600000001
8.607999999999997,223.01536,322.90504,9.0076866
8.64,222.97768,322.94272,9.0076866
8.671999999999997,222.94,322.9804,9.0076866
8.703999999999994,222.89604,323.01808,9.00758298
8.735999999999997,222.85836,323.06204,9.007686600000001
8.767999999999994,222.82068,323.09972,9.0076866
8.799999999999997,222.783,323.1374,9.0076866
8.831999999999994,222.74532,323.17508,9.0076866
8.863999999999997,222.70764,323.21276,9.0076866
8.895999999999994,222.66368,323.25044,9.00758298
8.927999999999997,222.626,323.2944,9.007686600000001
8.959999999999994,222.58832,323.33208,9.007686600000001
8.991999999999997,222.55064,323.36976,9.0076866
9.023999999999994,222.51296,323.40744,9.0076866
9.055999999999997,222.469,323.44512,9.00758298
9.087999999999994,222.43132,323.4828,9.00758298
9.119999999999997,222.39364,323.52676,9.007686600000001
9.151999999999994,222.35596,323.56444,9.0076866
9.183999999999997,222.31828,323.60212,9.0076866
9.215999999999994,222.2806,323.6398,9.0076866
9.247999999999998,222.23664,323.67748,9.00758298
9.279999999999994,222.19896,323.72144,9.0076866
9.311999999999998,222.16128,323.75912,9.0076866
9.343999999999994,222.1236,323.7968,9.007686600000001
9.375999999999998,222.08592,323.83448,9.0076866
9.407999999999994,222.04824,323.87216,9.0076866
9.439999999999998,222.00428,323.90984,9.007582979999999
9.471999999999994,221.9666,323.9538,9.0076866
9.503999999999998,221.92892,323.99148,9.007686600000001
9.535999999999994,221.89124,324.02916,9.0076866
9.567999999999998,221.85356,324.06684,9.0076866
9.599999999999994,221.8096,324.10452,9.007582979999999
9.631999999999998,221.77192,324.1422,9.00758298
9.663999999999994,221.73424,324.18616,9.0076866
9.695999999999998,221.69656,324.22384,9.0076866
9.727999999999994,221.65888,324.26152,9.007686600000001
9.759999999999998,221.6212,324.2992,9.0076866
9.791999999999994,221.57724,324.33688,9.00758298
9.823999999999998,221.53956,324.38084,9.0076866
9.855999999999995,221.50188,324.41852,9.0076866
9.887999999999998,221.4642,324.4562,9.007686600000001
9.919999999999995,221.42652,324.49388,9.007686600000001
9.951999999999998,221.38884,324.53156,9.0076866
9.983999999999995,221.34488,324.56924,9.00758298
10.015999999999998,221.3072,324.6132,9.007686600000001
10.047999999999995,221.26952,324.65088,9.0076866
10.079999999999998,221.23184,324.68856,9.0076866
10.111999999999995,221.19416,324.72624,9.0076866
10.143999999999998,221.1502,324.76392,9.00758298
10.175999999999995,221.11252,324.8016,9.00758298
10.207999999999998,221.07484,324.84556,9.0076866
10.239999999999995,221.03716,324.88324,9.0076866
10.271999999999998,220.99948,324.92092,9.007686600000001
10.303999999999995,220.9618,324.9586,9.0076866
10.335999999999999,220.91784,324.99628,9.00758298
10.367999999999995,220.88016,325.04024,9.0076866
10.399999999999999,220.84248,325.07792,9.0076866
10.431999999999995,220.8048,325.1156,9.0076866
10.463999999999999,220.76712,325.15328,9.0076866
10.495999999999995,220.72944,325.19096,9.007686600000001
10.527999999999999,220.68548,325.22864,9.00758298
10.559999999999995,220.6478,325.2726,9.0076866
10.591999999999999,220.61012,325.31028,9.0076866
10.623999999999995,220.57244,325.34796,9.0076866
10.655999999999999,220.53476,325.38564,9.007686600000001
10.687999999999995,220.49708,325.42332,9.007686600000001
10.719999999999999,220.45312,325.461,9.00758298
10.751999999999995,220.41544,325.50496,9.0076866
10.783999999999999,220.37776,325.54264,9.0076866
10.815999999999995,220.34008,325.58032,9.0076866
10.847999999999999,220.3024,325.618,9.007686600000001
10.879999999999995,220.25844,325.65568,9.00758298
10.911999999999999,220.22076,325.69964,9.0076866
10.943999999999996,220.18308,325.73732,9.007686600000001
10.975999999999999,220.1454,325.775,9.0076866
11.007999999999996,220.10772,325.81268,9.007686600000001
11.04,220.07004,325.85036,9.0076866
11.071999999999996,220.02608,325.88804,9.00758298
11.104,219.9884,325.932,9.007686600000001
11.135999999999996,219.95072,325.96968,9.0076866
11.168,219.91304,326.00736,9.0076866
11.199999999999996,219.87536,326.04504,9.0076866
11.232,219.83768,326.08272,9.0076866
11.263999999999996,219.79372,326.1204,9.007582980000002
11.295999999999992,219.75604,326.16436,9.0076866
11.328000000000003,219.71836,326.20204,9.0076866
11.36,219.68068,326.23972,9.0076866
11.391999999999996,219.643,326.2774,9.0076866
11.423999999999992,219.59904,326.31508,9.00758298
11.456000000000003,219.56136,326.35276,9.00758298
11.488,219.52368,326.39672,9.007686600000001
11.519999999999996,219.486,326.4344,9.0076866
11.551999999999992,219.44832,326.47208,9.0076866
11.584000000000003,219.41064,326.50975999999997,9.0076866
11.616,219.36668,326.54744,9.00758298
11.647999999999996,219.329,326.5914,9.007686600000001
11.679999999999993,219.29132,326.62908,9.0076866
11.712000000000003,219.25364,326.66676,9.0076866
11.744,219.21596,326.70444,9.0076866
11.775999999999996,219.17828,326.74212,9.007686600000001
11.807999999999993,219.13432,326.7798,9.00758298
11.840000000000003,219.09664,326.82376,9.0076866
11.872,219.05896,326.86144,9.0076866
11.903999999999996,219.02128,326.89912,9.0076866
11.935999999999993,218.9836,326.9368,9.007686600000001
11.968000000000004,218.93964,326.97447999999997,9.007582979999999
12.0,218.90196,327.01216,9.00758298
12.031999999999996,218.86428,327.05612,9.007686600000001
12.063999999999993,218.8266,327.0938,9.0076866
12.096000000000004,218.78892,327.13148,9.0076866
12.128,218.75124,327.16916,9.0076866
12.159999999999997,218.70728,327.20684,9.00758298
12.191999999999993,218.6696,327.2508,9.007686600000001
12.224000000000004,218.63192,327.28848,9.0076866
12.256,218.59424,327.32616,9.007686600000001
12.287999999999997,218.55656,327.36384,9.0076866
12.319999999999993,218.51888,327.40152,9.0076866
12.352000000000004,218.47492,327.43919999999997,9.00758298
12.384,218.43724,327.48316,9.0076866
12.415999999999997,218.39956,327.52084,9.007686600000001
12.447999999999993,218.36188,327.55852,9.007686600000001
12.480000000000004,218.3242,327.5962,9.0076866
12.512,218.28652,327.63388,9.0076866
12.543999999999997,218.24256,327.67156,9.00758298
12.575999999999993,218.20488,327.71552,9.007686600000001
12.608000000000004,218.1672,327.7532,9.007686600000001
12.64,218.12952,327.79088,9.0076866
12.671999999999997,218.09184,327.82856,9.0076866
12.703999999999994,218.04788,327.86624,9.00758298
12.736000000000004,218.0102,327.9102,9.0076866
12.768,217.97252,327.94788,9.0076866
12.799999999999997,217.93484,327.98556,9.0076866
12.831999999999994,217.89716,328.02324,9.0076866
12.86399999999999,217.85948,328.06092,9.007686600000001
12.896,217.81552,328.0986,9.007582979999999
12.927999999999997,217.77784,328.14256,9.0076866
12.959999999999994,217.74016,328.18024,9.007686600000001
12.99199999999999,217.70248,328.21792,9.0076866
13.024000000000001,217.6648,328.2556,9.007686600000001
13.055999999999997,217.62712,328.29328,9.0076866
13.087999999999994,217.58316,328.33096,9.00758298
13.11999999999999,217.54548,328.37492,9.0076866
13.152000000000001,217.5078,328.4126,9.0076866
13.183999999999997,217.47012,328.45028,9.007686600000001
13.215999999999994,217.43244,328.48796,9.0076866
13.24799999999999,217.38848,328.52564,9.00758298
13.280000000000001,217.3508,328.56332,9.00758298
13.311999999999998,217.31312,328.60728,9.0076866
13.343999999999994,217.27544,328.64496,9.007686600000001
13.37599999999999,217.23776,328.68264,9.007686600000001
13.408000000000001,217.20007999999999,328.72032,9.0076866
13.439999999999998,217.15612,328.758,9.00758298
13.471999999999994,217.11844,328.80196,9.0076866
13.50399999999999,217.08076,328.83964,9.0076866
13.536000000000001,217.04308,328.87732,9.007686600000001
13.567999999999998,217.0054,328.915,9.007686600000001
13.599999999999994,216.96771999999999,328.95268,9.0076866
13.63199999999999,216.92376,328.99036,9.00758298
13.664000000000001,216.88608,329.03432,9.0076866
13.695999999999998,216.8484,329.072,9.0076866
13.727999999999994,216.81072,329.10968,9.0076866
13.759999999999991,216.77304,329.14736,9.0076866
13.792000000000002,216.72908,329.18504,9.007582980000002
13.823999999999998,216.6914,329.22272,9.007582979999999
13.855999999999995,216.65372,329.26668,9.0076866
13.887999999999991,216.61604,329.30436,9.0076866
13.920000000000002,216.57836,329.34204,9.0076866
13.951999999999998,216.54068,329.37972,9.007686600000001
13.983999999999995,216.49672,329.4174,9.00758298
14.015999999999991,216.45904,329.46136,9.0076866
14.048000000000002,216.42136,329.49904,9.0076866
14.079999999999998,216.38368,329.53672,9.0076866
14.111999999999995,216.346,329.5744,9.007686600000001
14.143999999999991,216.30832,329.61208,9.0076866
14.176000000000002,216.26436,329.64976,9.00758298
14.207999999999998,216.22668,329.69372,9.0076866
14.239999999999995,216.189,329.7314,9.0076866
14.271999999999991,216.15132,329.76908,9.0076866
14.304000000000002,216.11364,329.80676,9.0076866
14.335999999999999,216.06968,329.84444,9.00758298
14.367999999999995,216.032,329.88212,9.00758298
14.399999999999991,215.99432,329.92608,9.0076866
14.432000000000002,215.95664,329.96376,9.0076866
14.463999999999999,215.91896,330.00144,9.007686600000001
14.495999999999995,215.88128,330.03912,9.007686600000001
14.527999999999992,215.83732,330.0768,9.00758298
14.560000000000002,215.79964,330.12076,9.007686600000001
14.591999999999999,215.76196,330.15844,9.0076866
14.623999999999995,215.72428,330.19612,9.007686600000001
14.655999999999992,215.6866,330.2338,9.0076866
14.688000000000002,215.64892,330.27148,9.0076866
14.719999999999999,215.60496,330.30916,9.007582980000002
14.751999999999995,215.56728,330.35312,9.0076866
14.783999999999992,215.5296,330.3908,9.0076866
14.816000000000003,215.49192,330.42848,9.0076866
14.847999999999999,215.45424,330.46616,9.0076866
14.879999999999995,215.41656,330.50384,9.007686600000001
14.911999999999992,215.3726,330.54152,9.00758298
14.944000000000003,215.33492,330.58548,9.007686600000001
14.975999999999999,215.29724,330.62316,9.0076866
15.007999999999996,215.25956,330.66084,9.0076866
15.039999999999992,215.22188,330.69852,9.0076866
15.072000000000003,215.17792,330.7362,9.00758298
15.104,215.14024,330.78016,9.007686600000001
15.135999999999996,215.10256,330.81784,9.007686600000001
15.167999999999992,215.06488,330.85552,9.0076866
15.200000000000003,215.0272,330.8932,9.0076866
15.232,214.98952,330.93088,9.0076866
15.263999999999996,214.94556,330.96856,9.00758298
15.295999999999992,214.90788,331.01252,9.007686600000001
15.328000000000003,214.8702,331.0502,9.0076866
15.36,214.83252,331.08788,9.0076866
15.391999999999996,214.79484,331.12556,9.007686600000001
15.423999999999992,214.75716,331.16324,9.0076866
15.456000000000003,214.7132,331.20092,9.00758298
15.488,214.67552,331.24488,9.0076866
15.519999999999996,214.63784,331.28256,9.0076866
15.551999999999992,214.60016,331.32024,9.007686600000001
15.584000000000003,214.56248,331.35792,9.0076866
15.616,214.51852,331.3956,9.00758298
15.647999999999996,214.48084,331.43328,9.00758298
15.679999999999993,214.44316,331.47724,9.0076866
15.712000000000003,214.40548,331.51492,9.007686600000001
15.744,214.3678,331.5526,9.0076866
15.775999999999996,214.33012,331.59028,9.0076866
15.807999999999993,214.28616,331.62796,9.00758298
15.840000000000003,214.24848,331.67192,9.0076866
15.872,214.2108,331.7096,9.007686600000001
15.903999999999996,214.17312,331.74728,9.0076866
15.935999999999993,214.13544,331.78496,9.0076866
15.968000000000004,214.09776,331.82264,9.0076866
16.0,214.0538,331.86032,9.00758298
16.031999999999996,214.01612,331.90427999999997,9.0076866
16.063999999999993,213.97844,331.94196,9.007686600000001
16.096000000000004,213.94076,331.97964,9.007686600000001
16.128,213.90308,332.01732,9.0076866
16.159999999999997,213.85912,332.055,9.00758298
16.191999999999993,213.82144,332.09268,9.00758298
16.224000000000004,213.78376,332.13664,9.007686600000001
16.256,213.74608,332.17432,9.0076866
16.287999999999997,213.7084,332.212,9.0076866
16.319999999999993,213.67072,332.24968,9.0076866
16.352000000000004,213.62676,332.28736,9.00758298
16.384,213.58908,332.33132,9.0076866
16.415999999999997,213.5514,332.36899999999997,9.0076866
16.447999999999993,213.51372,332.40668,9.0076866
16.480000000000004,213.47604,332.44436,9.007686600000001
16.512,213.43836,332.48204,9.0076866
16.543999999999997,213.3944,332.51972,9.00758298
16.575999999999993,213.35672,332.56368,9.0076866
16.608000000000004,213.31904,332.60136,9.0076866
16.64,213.28136,332.63904,9.007686600000001
16.671999999999997,213.24368,332.67672,9.0076866
16.703999999999994,213.19972,332.7144,9.00758298
16.736000000000004,213.16204,332.75208,9.007582979999999
16.768,213.12436,332.79604,9.0076866
16.799999999999997,213.08668,332.83372,9.007686600000001
16.831999999999994,213.049,332.8714,9.0076866
16.864000000000004,213.01132,332.90908,9.007686600000001
16.896,212.96736,332.94676,9.00758298
16.927999999999997,212.92968,332.99072,9.0076866
16.959999999999994,212.892,333.0284,9.0076866
16.99199999999999,212.85432,333.06608,9.0076866
17.024,212.81664,333.10376,9.007686600000001
17.055999999999997,212.77896,333.14144,9.007686600000001
17.087999999999994,212.735,333.17912,9.00758298
17.11999999999999,212.69732,333.22308,9.0076866
17.152,212.65964,333.26076,9.007686600000001
17.183999999999997,212.62196,333.29844,9.007686600000001
17.215999999999994,212.58428,333.33612,9.0076866
17.24799999999999,212.5466,333.3738,9.0076866
17.28,212.50264,333.41148,9.00758298
17.311999999999998,212.46496,333.45544,9.007686600000001
17.343999999999994,212.42728,333.49312,9.0076866
17.37599999999999,212.3896,333.5308,9.0076866
17.408,212.35192,333.56848,9.007686600000001
17.439999999999998,212.30796,333.60616,9.00758298
17.471999999999994,212.27028,333.65012,9.007686600000001
17.50399999999999,212.2326,333.6878,9.0076866
17.536,212.19492,333.72548,9.0076866
17.567999999999998,212.15724,333.76316,9.007686600000001
17.599999999999994,212.11956,333.80084,9.0076866
17.63199999999999,212.0756,333.83852,9.00758298
17.664,212.03791999999999,333.88248,9.0076866
17.695999999999998,212.00024,333.92016,9.0076866
17.727999999999994,211.96256,333.95784,9.0076866
17.75999999999999,211.92488,333.99552,9.0076866
17.792,211.8872,334.0332,9.007686600000001
17.823999999999998,211.84324,334.07088,9.00758298
17.855999999999995,211.80555999999999,334.11484,9.0076866
17.88799999999999,211.76788,334.15252,9.0076866
17.92,211.7302,334.1902,9.0076866
17.951999999999998,211.69252,334.22788,9.007686600000001
17.983999999999995,211.64856,334.26556,9.00758298
18.01599999999999,211.61088,334.30324,9.00758298
18.048000000000002,211.57319999999999,334.3472,9.0076866
18.08,211.53552,334.38488,9.007686600000001
18.111999999999995,211.49784,334.42256,9.0076866
18.14399999999999,211.46016,334.46024,9.007686600000001
18.176000000000002,211.4162,334.49792,9.00758298
18.208,211.37852,334.54188,9.0076866
18.239999999999995,211.34084,334.57956,9.007686600000001
18.27199999999999,211.30316,334.61724,9.0076866
18.304000000000002,211.26548,334.65492,9.0076866
18.336,211.2278,334.6926,9.0076866
18.367999999999995,211.18384,334.73028,9.00758298
18.39999999999999,211.14616,334.77424,9.007686600000001
18.432000000000002,211.10848,334.81192,9.0076866
18.464,211.0708,334.8496,9.0076866
18.495999999999995,211.03312,334.88728,9.0076866
18.52799999999999,210.98916,334.92496,9.00758298
18.560000000000002,210.95148,334.96264,9.00758298
18.592,210.9138,335.0066,9.0076866
18.623999999999995,210.87612,335.04428,9.0076866
18.65599999999999,210.83844,335.08196,9.0076866
18.688000000000002,210.80076,335.11964,9.0076866
18.72,210.7568,335.15732,9.00758298
18.751999999999995,210.71912,335.20128,9.007686600000001
18.783999999999992,210.68144,335.23896,9.007686600000001
18.816000000000003,210.64376,335.27664,9.0076866
18.848,210.60608,335.31432,9.0076866
18.879999999999995,210.5684,335.352,9.0076866
18.911999999999992,210.52444,335.38968,9.00758298
18.944000000000003,210.48676,335.43364,9.0076866
18.976,210.44908,335.47132,9.0076866
19.007999999999996,210.4114,335.509,9.007686600000001
19.039999999999992,210.37372,335.54668,9.0076866
19.072000000000003,210.32976,335.58436,9.00758298
19.104,210.29208,335.62204,9.00758298
19.135999999999996,210.2544,335.666,9.0076866
19.167999999999992,210.21672,335.70368,9.007686600000001
19.200000000000003,210.17904,335.74136,9.0076866
19.232,210.14136,335.77904,9.0076866
19.263999999999996,210.0974,335.81672,9.007582979999999
19.295999999999992,210.05972,335.86068,9.0076866
19.328000000000003,210.02204,335.89836,9.007686600000001
19.36,209.98436,335.93604,9.0076866
19.391999999999996,209.94668,335.97372,9.0076866
19.423999999999992,209.909,336.0114,9.0076866
19.456000000000003,209.86504,336.04908,9.00758298
19.488,209.82736,336.09304,9.0076866
19.519999999999996,209.78968,336.13072,9.0076866
19.551999999999992,209.752,336.1684,9.007686600000001
19.584000000000003,209.71432,336.20608,9.0076866
19.616,209.67664,336.24376,9.0076866
19.647999999999996,209.63268,336.28144,9.00758298
19.679999999999993,209.595,336.3254,9.007686600000001
19.712000000000003,209.55732,336.36308,9.007686600000001
19.744,209.51964,336.40076,9.007686600000001
19.775999999999996,209.48196,336.43844,9.0076866
19.807999999999993,209.438,336.47612,9.00758298
19.840000000000003,209.40032,336.52008,9.007686600000001
19.872,209.36264,336.55776,9.0076866
19.903999999999996,209.32496,336.59544,9.0076866
19.935999999999993,209.28728,336.63312,9.0076866
19.968000000000004,209.2496,336.6708,9.0076866
20.0,209.20564,336.70848,9.00758298
20.031999999999996,209.16796,336.75244,9.0076866
20.063999999999993,209.13028,336.79012,9.0076866
20.096000000000004,209.0926,336.8278,9.007686600000001
20.128,209.05492,336.86548,9.0076866
20.159999999999997,209.01724,336.90316,9.007686600000001
20.191999999999993,208.97328,336.94084,9.007582979999999
20.224000000000004,208.9356,336.9848,9.0076866
20.256,208.89792,337.02248,9.0076866
20.287999999999997,208.86024,337.06016,9.0076866
20.319999999999993,208.82256,337.09784,9.007686600000001
20.352000000000004,208.7786,337.13552,9.00758298
20.384,208.74092,337.1732,9.00758298
20.415999999999997,208.70324,337.21716,9.0076866
20.447999999999993,208.66556,337.25484,9.0076866
20.480000000000004,208.62788,337.29252,9.007686600000001
20.512,208.5902,337.3302,9.007686600000001
20.543999999999997,208.54624,337.36788,9.00758298
20.575999999999993,208.50856,337.41184,9.0076866
20.608000000000004,208.47088,337.44952,9.0076866
20.64,208.4332,337.4872,9.0076866
20.671999999999997,208.39552,337.52488,9.007686600000001
20.703999999999994,208.35784,337.56256,9.007686600000001
20.736000000000004,208.31388,337.60024,9.00758298
20.768,208.2762,337.6442,9.007686600000001
20.799999999999997,208.23852,337.68188,9.0076866
20.831999999999994,208.20084,337.71956,9.0076866
20.864000000000004,208.16316,337.75724,9.0076866
20.896,208.1192,337.79492,9.00758298
20.927999999999997,208.08152,337.8326,9.007582980000002
20.959999999999994,208.04384,337.87656,9.0076866
20.992000000000004,208.00616,337.91424,9.0076866
21.024,207.96848,337.95192,9.0076866
21.055999999999997,207.9308,337.9896,9.0076866
21.087999999999994,207.88684,338.02728,9.00758298
21.11999999999999,207.84916,338.07124,9.0076866
21.152,207.81148,338.10892,9.0076866
21.183999999999997,207.7738,338.1466,9.0076866
21.215999999999994,207.73612,338.18428,9.0076866
21.24799999999999,207.69844,338.22196,9.007686600000001
21.28,207.65448,338.25964,9.00758298
21.311999999999998,207.6168,338.3036,9.007686600000001
21.343999999999994,207.57912,338.34128,9.0076866
21.37599999999999,207.54144,338.37896,9.0076866
21.408,207.50376,338.41664,9.0076866
21.439999999999998,207.4598,338.45432,9.00758298
21.471999999999994,207.42212,338.492,9.00758298
21.50399999999999,207.38444,338.53596,9.0076866
21.536,207.34676,338.57364,9.0076866
21.567999999999998,207.30908,338.61132,9.0076866
21.599999999999994,207.2714,338.649,9.007686600000001
21.63199999999999,207.22744,338.68668,9.00758298
21.664,207.18976,338.73064,9.0076866
21.695999999999998,207.15208,338.76832,9.007686600000001
21.727999999999994,207.1144,338.806,9.0076866
21.75999999999999,207.07672,338.84368,9.007686600000001
21.792,207.03904,338.88136,9.0076866
21.823999999999998,206.99508,338.91904,9.00758298
21.855999999999995,206.9574,338.963,9.007686600000001
21.88799999999999,206.91972,339.00068,9.0076866
21.92,206.88204,339.03836,9.0076866
21.951999999999998,206.84436,339.07604,9.0076866
21.983999999999995,206.80668,339.11372,9.0076866
22.01599999999999,206.76272,339.1514,9.007582980000002
22.048000000000002,206.72504,339.19536,9.0076866
22.08,206.68736,339.23304,9.007686600000001
22.111999999999995,206.64968,339.27072,9.0076866
22.14399999999999,206.612,339.3084,9.0076866
22.176000000000002,206.56804,339.34608,9.00758298
22.208,206.53036,339.39004,9.0076866
22.239999999999995,206.49268,339.42772,9.007686600000001
22.27199999999999,206.455,339.4654,9.007686600000001
22.304000000000002,206.41732,339.50308,9.0076866
22.336,206.37964,339.54076,9.0076866
22.367999999999995,206.33568,339.57844,9.00758298
22.39999999999999,206.298,339.6224,9.007686600000001
22.432000000000002,206.26032,339.66008,9.007686600000001
22.464,206.22264,339.69776,9.0076866
22.495999999999995,206.18496,339.73544,9.0076866
22.52799999999999,206.14728,339.77312,9.007686600000001
22.560000000000002,206.10332,339.8108,9.00758298
22.592,206.06564,339.85476,9.0076866
22.623999999999995,206.02796,339.89244,9.0076866
22.65599999999999,205.99028,339.93012,9.0076866
22.688000000000002,205.9526,339.9678,9.007686600000001
22.72,205.90864,340.00548,9.007582979999999
22.751999999999995,205.87096,340.04316,9.00758298
22.783999999999992,205.83328,340.08712,9.007686600000001
22.816000000000003,205.7956,340.1248,9.0076866
22.848,205.75792,340.16248,9.007686600000001
22.879999999999995,205.72024,340.20016,9.0076866
22.911999999999992,205.67628,340.23784,9.00758298
22.944000000000003,205.6386,340.2818,9.0076866
22.976,205.60092,340.31948,9.0076866
23.007999999999996,205.56324,340.35716,9.007686600000001
23.039999999999992,205.52556,340.39484,9.0076866
23.072000000000003,205.48788,340.43252,9.0076866
23.104,205.44392,340.4702,9.00758298
23.135999999999996,205.40624,340.51416,9.0076866
23.167999999999992,205.36856,340.55184,9.007686600000001
23.200000000000003,205.33088,340.58952,9.007686600000001
23.232,205.2932,340.6272,9.007686600000001
23.263999999999996,205.24924,340.66488,9.00758298
23.295999999999992,205.21156,340.70256,9.00758298
23.328000000000003,205.17388,340.74652,9.0076866
23.36,205.1362,340.7842,9.007686600000001
23.391999999999996,205.09852,340.82188,9.0076866
23.423999999999992,205.06084,340.85956,9.0076866
23.456000000000003,205.01688,340.89724,9.00758298
23.488,204.9792,340.9412,9.0076866
23.519999999999996,204.94152,340.97888,9.0076866
23.551999999999992,204.90384,341.01656,9.0076866
23.584000000000003,204.86616,341.05424,9.0076866
23.616,204.82848,341.09192,9.007686600000001
23.647999999999996,204.78452,341.1296,9.007582979999999
23.679999999999993,204.74684,341.17356,9.0076866
23.712000000000003,204.70916,341.21124,9.0076866
23.744,204.67148,341.24892,9.0076866
23.775999999999996,204.6338,341.2866,9.007686600000001
23.807999999999993,204.59612,341.32428,9.0076866
23.840000000000003,204.55216,341.36196,9.00758298
23.872,204.51448,341.40592,9.0076866
23.903999999999996,204.4768,341.4436,9.0076866
23.935999999999993,204.43912,341.48128,9.007686600000001
23.968000000000004,204.40144,341.51896,9.0076866
24.0,204.35748,341.55664,9.00758298
24.031999999999996,204.3198,341.6006,9.0076866
24.063999999999993,204.28212,341.63828,9.0076866
24.096000000000004,204.24444,341.67596,9.0076866
24.128,204.20676,341.71364,9.007686600000001
24.159999999999997,204.16908,341.75132,9.007686600000001
24.191999999999993,204.12512,341.789,9.00758298
24.224000000000004,204.08744,341.83296,9.0076866
24.256,204.04976,341.87064,9.0076866
24.287999999999997,204.01208,341.90832,9.007686600000001
24.319999999999993,203.9744,341.946,9.007686600000001
24.352000000000004,203.93672,341.98368,9.0076866
24.384,203.89276,342.02136,9.00758298
24.415999999999997,203.85508,342.06532,9.0076866
24.447999999999993,203.8174,342.103,9.007686600000001
24.480000000000004,203.77972,342.14068,9.0076866
