time,true_x,true_z,est_x,est_z
13.408,-0.9483857558964651,-1.7729030409092783,-5.0,5.0
13.44,-0.9483767129252582,-1.7729037918887263,-5.0,5.0
13.472,-0.9483675641407802,-1.7729046112478157,-5.0,5.0
13.504,-0.9483582851462911,-1.7729054937538276,-5.0,5.0
13.536,-0.9483481111501302,-1.772906828155273,-5.0,5.0
13.568,-0.9483394666499461,-1.7729073398165838,-5.0,5.0
13.6,-0.9483289607006722,-1.7729088769906713,-5.0,5.0
13.632,-0.9483196645821236,-1.772909708206037,-5.0,5.0
13.664,-0.9483099803616342,-1.7729107972387514,-5.0,5.0
13.696,-0.9483010605378126,-1.772911479395418,-5.0,5.0
13.728,-0.9482913923281138,-1.7729125825085155,-5.0,5.0
13.76,-0.9482828894847379,-1.7729130563806055,-5.0,5.0
13.792,-0.9482726833807863,-1.7729144580069958,-5.0,5.0
13.824,-0.9482639287340346,-1.7729150377100482,-5.0,5.0
13.856,-0.948254069727547,-1.7729162527420566,-5.0,5.0
13.888,-0.9482445394752808,-1.772917248222489,-5.0,5.0
13.92,-0.9482358229604625,-1.7729178451796412,-5.0,5.0
13.952,-0.9482268258627843,-1.772918626652488,-5.0,5.0
13.984,-0.948216892133838,-1.7729198747731434,-5.0,5.0
14.016,-0.9482072513254075,-1.772920929013031,-5.0,5.0
14.048,-0.9481979742959121,-1.772921812590682,-5.0,5.0
14.08,-0.9481888520414716,-1.772922636329183,-5.0,5.0
14.112,-0.9481795381984361,-1.7729235672425725,-5.0,5.0
14.144,-0.9481697723022146,-1.772924721473509,-5.0,5.0
14.176,-0.9481608151570319,-1.772925441945014,-5.0,5.0
14.208,-0.9481522564517679,-1.7729259994653512,-5.0,5.0
14.24,-0.9481425070839051,-1.7729271866986518,-5.0,5.0
14.272,-0.9481325812160774,-1.772928407883518,-5.0,5.0
14.304,-0.9481233562766505,-1.7729292630599331,-5.0,5.0
14.336,-0.9481142616656282,-1.7729300869861881,-5.0,5.0
14.368,-0.9481046746216261,-1.772931170817717,-5.0,5.0
14.4,-0.9480963013559466,-1.772931611966794,-5.0,5.0
14.432,-0.9480866090311708,-1.7729327878202086,-5.0,5.0
14.464,-0.9480770244912295,-1.772933846503809,-5.0,5.0
14.496,-0.9480693003681007,-1.7729339600329412,-5.0,5.0
14.528,-0.948059953101095,-1.7729349953066647,-5.0,5.0
14.56,-0.9480499956208132,-1.7729362658795902,-5.0,5.0
14.592,-0.9480403059100002,-1.7729373702975655,-5.0,5.0
14.624,-0.9480307094191255,-1.7729384408588507,-5.0,5.0
14.656,-0.9480225236810927,-1.7729387957856475,-5.0,5.0
14.688,-0.9480130567229071,-1.7729398762254487,-5.0,5.0
14.72,-0.948003631112971,-1.7729408755678062,-5.0,5.0
14.752,-0.9479951289631805,-1.7729414054284252,-5.0,5.0
14.784,-0.9479854629971075,-1.7729425769156342,-5.0,5.0
14.816,-0.9479764485793282,-1.7729433603181113,-5.0,5.0
14.848,-0.9479671582684263,-1.7729443173600918,-5.0,5.0
14.88,-0.9479574509272274,-1.7729454760272572,-5.0,5.0
14.912,-0.9479486443672689,-1.7729461548139838,-5.0,5.0
14.944,-0.9479394118393276,-1.7729470966259675,-5.0,5.0
14.976,-0.9479303783661931,-1.772947917849041,-5.0,5.0
15.008,-0.9479211415578336,-1.772948854195082,-5.0,5.0
15.04,-0.94791247116804,-1.7729494923324676,-5.0,5.0
15.072,-0.9479028198353373,-1.7729506614670245,-5.0,5.0
15.104,-0.947893961970645,-1.7729513784600373,-5.0,5.0
15.136,-0.9478850607781285,-1.7729521570797022,-5.0,5.0
15.168,-0.947875750450829,-1.7729531447691873,-5.0,5.0
15.2,-0.9478668141301559,-1.7729539224685942,-5.0,5.0
15.232,-0.9478576697024194,-1.7729548260131374,-5.0,5.0
15.264,-0.9478489581408175,-1.7729554992763008,-5.0,5.0
15.296,-0.9478390783787902,-1.772956793051837,-5.0,5.0
15.328,-0.9478305376541389,-1.772957345841385,-5.0,5.0
15.36,-0.9478213297024182,-1.7729583061214946,-5.0,5.0
15.392,-0.9478126960931019,-1.7729589417606144,-5.0,5.0
15.424,-0.947803024507862,-1.7729601380650424,-5.0,5.0
15.456,-0.9477944400746321,-1.7729607285798537,-5.0,5.0
15.488,-0.9477851734085568,-1.7729617221608382,-5.0,5.0
15.52,-0.9477756004753468,-1.7729628413093588,-5.0,5.0
15.552,-0.9477670110860482,-1.7729634426968268,-5.0,5.0
15.584,-0.9477572579402797,-1.772964689284434,-5.0,5.0
15.616,-0.9477491521836294,-1.7729650371052414,-5.0,5.0
15.648,-0.9477397271735323,-1.772966141848168,-5.0,5.0
15.68,-0.9477309370059878,-1.7729668593773538,-5.0,5.0
15.712,-0.9477222300742917,-1.772967565795281,-5.0,5.0
15.744,-0.9477133878281191,-1.7729683470727653,-5.0,5.0
15.776,-0.9477045644076767,-1.772969113360477,-5.0,5.0
15.808,-0.9476954083869312,-1.7729700520771619,-5.0,5.0
15.84,-0.9476854999042262,-1.7729713614418765,-5.0,5.0
15.872,-0.94767684516208,-1.7729719923859,-5.0,5.0
15.904,-0.9476676168837266,-1.7729729789552817,-5.0,5.0
15.936,-0.9476588352383715,-1.7729737105625345,-5.0,5.0
15.968,-0.9476495542881818,-1.77297472105698,-5.0,5.0
16.0,-0.9476411725646262,-1.7729752477681309,-5.0,5.0
16.032,-0.9476320379085759,-1.772976205322035,-5.0,5.0
16.064,-0.9476231774801701,-1.7729769874270975,-5.0,5.0
16.096,-0.9476143810063746,-1.7729777508779556,-5.0,5.0
16.128,-0.9476054791562165,-1.7729785726750544,-5.0,5.0
16.16,-0.9475967912900277,-1.7729792806920244,-5.0,5.0
16.192,-0.9475875312345807,-1.7729802936237167,-5.0,5.0
16.224,-0.9475790577867926,-1.7729808763472124,-5.0,5.0
16.256,-0.9475701761396811,-1.7729817073258003,-5.0,5.0
16.288,-0.947560706976306,-1.7729828213264738,-5.0,5.0
16.32,-0.9475523792357462,-1.7729833219154887,-5.0,5.0
16.352,-0.9475429423180144,-1.7729844476680436,-5.0,5.0
16.384,-0.947533732609102,-1.7729854046076459,-5.0,5.0
16.416,-0.947525774662628,-1.7729857306699104,-5.0,5.0
16.448,-0.9475168180352961,-1.7729866311111397,-5.0,5.0
16.48,-0.9475071131546058,-1.7729878690027354,-5.0,5.0
16.512,-0.9474981219995993,-1.7729887049523372,-5.0,5.0
16.544,-0.9474898367185097,-1.7729892136667835,-5.0,5.0
16.576,-0.9474808288977676,-1.772990128960862,-5.0,5.0
16.608,-0.9474726676994404,-1.7729905761922733,-5.0,5.0
16.64,-0.94746344497428,-1.7729916102608083,-5.0,5.0
16.672,-0.9474538486254842,-1.772992786192615,-5.0,5.0
16.704,-0.9474446051433313,-1.772993763320914,-5.0,5.0
16.736,-0.9474365281257562,-1.7729941592609764,-5.0,5.0
16.768,-0.9474277082518618,-1.772994994548012,-5.0,5.0
16.8,-0.9474191637913484,-1.7729956543317162,-5.0,5.0
16.832,-0.9474096314225934,-1.772996835774512,-5.0,5.0
16.864,-0.9474021978113227,-1.772996892472171,-5.0,5.0
16.896,-0.9473925586658589,-1.7729981842741167,-5.0,5.0
16.928,-0.9473831483273234,-1.772999253738913,-5.0,5.0
16.96,-0.9473752682233397,-1.7729995480540142,-5.0,5.0
16.992,-0.947366738444346,-1.7730002511576775,-5.0,5.0
17.024,-0.9473578049019284,-1.7730011320577006,-5.0,5.0
17.056,-0.9473483324231231,-1.773002271128764,-5.0,5.0
17.088,-0.9473396710296617,-1.7730029679621448,-5.0,5.0
17.12,-0.947330579988694,-1.7730039254352976,-5.0,5.0
17.152,-0.9473220293585414,-1.773004585823963,-5.0,5.0
17.184,-0.9473134371963555,-1.7730052946906014,-5.0,5.0
17.216,-0.9473049874125797,-1.7730059298096583,-5.0,5.0
17.248,-0.9472952244862133,-1.7730072479800332,-5.0,5.0
17.28,-0.9472867228626323,-1.773007855396916,-5.0,5.0
17.312,-0.9472780840940198,-1.7730085947006016,-5.0,5.0
17.344,-0.947269674433944,-1.7730092112619795,-5.0,5.0
17.376,-0.9472612760355732,-1.7730098342690703,-5.0,5.0
17.408,-0.9472520974289504,-1.7730108602027397,-5.0,5.0
17.44,-0.947243904416151,-1.7730113425386422,-5.0,5.0
17.472,-0.947234771641102,-1.7730123562937994,-5.0,5.0
17.504,-0.9472259815369963,-1.7730131496815675,-5.0,5.0
17.536,-0.947217895842274,-1.773013597751739,-5.0,5.0
17.568,-0.9472090197694077,-1.7730144873787643,-5.0,5.0
17.6,-0.9472003953267477,-1.7730152105937107,-5.0,5.0
17.632,-0.9471906539072024,-1.7730165210286004,-5.0,5.0
17.664,-0.9471822454992469,-1.7730170926022075,-5.0,5.0
17.696,-0.947173182362648,-1.7730180657894783,-5.0,5.0
17.728,-0.9471650774469812,-1.7730185159771419,-5.0,5.0
17.76,-0.9471560278484813,-1.7730194994296185,-5.0,5.0
17.792,-0.9471486796792563,-1.7730195632607726,-5.0,5.0
17.824,-0.9471390535326004,-1.773020882139698,-5.0,5.0
17.856,-0.9471304024848906,-1.7730215907840419,-5.0,5.0
17.888,-0.9471216717993893,-1.773022387210651,-5.0,5.0
17.92,-0.9471127351077697,-1.7730232869170823,-5.0,5.0
17.952,-0.947104676329263,-1.7730237256213108,-5.0,5.0
17.984,-0.9470957888854002,-1.7730246340620939,-5.0,5.0
18.016,-0.9470873390468676,-1.7730252784954157,-5.0,5.0
18.048,-0.9470791328220515,-1.773025819078618,-5.0,5.0
18.08,-0.9470700293922849,-1.7730268342464384,-5.0,5.0
18.112,-0.9470608140403892,-1.773027864535536,-5.0,5.0
18.144,-0.9470527546935156,-1.7730282944043805,-5.0,5.0
18.176,-0.9470440079638509,-1.7730291346632412,-5.0,5.0
18.208,-0.9470360214022623,-1.7730295516108343,-5.0,5.0
18.24,-0.9470264915515814,-1.7730308005915458,-5.0,5.0
18.272,-0.9470173313177561,-1.7730317857891673,-5.0,5.0
18.304,-0.9470091632380214,-1.773032277792091,-5.0,5.0
18.336,-0.9470008652321547,-1.7730328855127337,-5.0,5.0
18.368,-0.9469913930999212,-1.7730340932546897,-5.0,5.0
18.4,-0.946983322828663,-1.7730345231197364,-5.0,5.0
18.432,-0.9469746240842601,-1.7730353446874276,-5.0,5.0
18.464,-0.9469665416066344,-1.7730358199052036,-5.0,5.0
18.496,-0.9469586431620554,-1.7730362306420344,-5.0,5.0
18.528,-0.9469490373935885,-1.7730375310190862,-5.0,5.0
18.56,-0.9469405284972476,-1.773038184492046,-5.0,5.0
18.592,-0.9469311772427788,-1.7730393246509253,-5.0,5.0
18.624,-0.9469229731848275,-1.7730398340499398,-5.0,5.0
18.656,-0.946914594877277,-1.77304048903122,-5.0,5.0
18.688,-0.9469069084192255,-1.7730407804094235,-5.0,5.0
18.72,-0.9468978474240153,-1.77304181452386,-5.0,5.0
18.752,-0.9468900448628091,-1.7730421346367,-5.0,5.0
18.784,-0.9468801694018989,-1.7730435839580008,-5.0,5.0
18.816,-0.9468712364293518,-1.7730444484632766,-5.0,5.0
18.848,-0.9468640028791032,-1.7730444817979467,-5.0,5.0
18.88,-0.9468546244992749,-1.7730457040428347,-5.0,5.0
18.912,-0.9468464418504763,-1.7730462080328475,-5.0,5.0
18.944,-0.9468381756598766,-1.7730468125396044,-5.0,5.0
18.976,-0.9468288825439868,-1.7730479437658344,-5.0,5.0
19.008,-0.9468204496702192,-1.7730485825547515,-5.0,5.0
19.04,-0.9468116488217252,-1.7730494527809786,-5.0,5.0
19.072,-0.9468036503610104,-1.7730498925490272,-5.0,5.0
19.104,-0.9467960742316511,-1.7730501538166619,-5.0,5.0
19.136,-0.9467857106598109,-1.7730518745465689,-5.0,5.0
19.168,-0.9467777206540627,-1.7730522374514874,-5.0,5.0
19.2,-0.9467690861016232,-1.7730530465076275,-5.0,5.0
19.232,-0.9467613685815885,-1.7730533531522863,-5.0,5.0
19.264,-0.9467532430987414,-1.7730539150955613,-5.0,5.0
19.296,-0.9467434338634322,-1.7730553273927763,-5.0,5.0
19.328,-0.9467353676007843,-1.7730557596309149,-5.0,5.0
19.36,-0.9467265458669709,-1.773056665381937,-5.0,5.0
19.392,-0.9467181175994572,-1.7730573331417057,-5.0,5.0
19.424,-0.9467106396581192,-1.7730575299004676,-5.0,5.0
19.456,-0.9467010775902732,-1.7730588490989179,-5.0,5.0
19.488,-0.9466934613602885,-1.7730590647504398,-5.0,5.0
19.52,-0.9466838688050068,-1.7730603939436897,-5.0,5.0
19.552,-0.9466764573101483,-1.7730605034846465,-5.0,5.0
19.584,-0.9466676389609757,-1.7730614440886652,-5.0,5.0
19.616,-0.9466591266459788,-1.7730621605600676,-5.0,5.0
19.648,-0.946650612626504,-1.7730628926971228,-5.0,5.0
19.68,-0.9466428091383184,-1.773063258515867,-5.0,5.0
19.712,-0.9466342564088296,-1.7730640460079108,-5.0,5.0
19.744,-0.9466255052264216,-1.7730649007803607,-5.0,5.0
19.776,-0.9466162049291107,-1.7730660297150411,-5.0,5.0
19.808,-0.9466080005108896,-1.7730665665724357,-5.0,5.0
19.84,-0.9465999287308088,-1.773067087982521,-5.0,5.0
19.872,-0.9465918862173196,-1.773067601911047,-5.0,5.0
19.904,-0.946582801514568,-1.773068656489603,-5.0,5.0
19.936,-0.9465736770798195,-1.7730696821212042,-5.0,5.0
19.968,-0.9465652572078446,-1.7730703419315668,-5.0,5.0
20.0,-0.9465575236879095,-1.7730706816172512,-5.0,5.0
20.032,-0.9465490091139697,-1.7730714590313232,-5.0,5.0
20.064,-0.9465413552821276,-1.7730717552740085,-5.0,5.0
20.096,-0.9465322122378211,-1.7730728627435144,-5.0,5.0
20.128,-0.9465233624131069,-1.7730737478839518,-5.0,5.0
20.16,-0.9465146897247416,-1.7730745553094829,-5.0,5.0
20.192,-0.9465070055900094,-1.773074860881971,-5.0,5.0
20.224,-0.9464983312042664,-1.773075726523673,-5.0,5.0
20.256,-0.9464898059854917,-1.773076468615712,-5.0,5.0
20.288,-0.9464818811811041,-1.7730769076571633,-5.0,5.0
20.32,-0.9464740533547693,-1.7730773259168493,-5.0,5.0
20.352,-0.9464645759986149,-1.773078602357898,-5.0,5.0
20.384,-0.9464567714437884,-1.7730789350803262,-5.0,5.0
20.416,-0.9464486285514432,-1.7730795225945202,-5.0,5.0
20.448,-0.9464393065809797,-1.7730807045674852,-5.0,5.0
20.48,-0.9464311219985333,-1.773081242033687,-5.0,5.0
20.512,-0.946422547966485,-1.7730820353512844,-5.0,5.0
20.544,-0.946415457061494,-1.7730820439071429,-5.0,5.0
20.576,-0.946406597808665,-1.773083038680306,-5.0,5.0
20.608,-0.9463986057435211,-1.773083501037299,-5.0,5.0
20.64,-0.946388774030735,-1.77308495608845,-5.0,5.0
20.672,-0.9463807467420309,-1.7730853898887378,-5.0,5.0
20.704,-0.9463728136052659,-1.773085861090833,-5.0,5.0
20.736,-0.9463640724654612,-1.7730867561387582,-5.0,5.0
20.768,-0.9463559161432938,-1.7730873105048288,-5.0,5.0
20.8,-0.9463478129054604,-1.773087865638607,-5.0,5.0
20.832,-0.9463386007914713,-1.7730889977803546,-5.0,5.0
20.864,-0.9463304130256894,-1.773089547149921,-5.0,5.0
20.896,-0.9463217971158228,-1.773090367218145,-5.0,5.0
20.928,-0.946313426847566,-1.7730910406157883,-5.0,5.0
20.96,-0.9463054175214921,-1.773091539511725,-5.0,5.0
20.992,-0.9462975699988213,-1.7730919727136405,-5.0,5.0
21.024,-0.9462897160009383,-1.7730924177830223,-5.0,5.0
21.056,-0.946280975932708,-1.7730933216970497,-5.0,5.0
21.088,-0.9462719473094323,-1.7730943326645556,-5.0,5.0
21.12,-0.9462637948038273,-1.773094875963823,-5.0,5.0
21.152,-0.9462557885543698,-1.77309538566288,-5.0,5.0
21.184,-0.9462467577433781,-1.7730964336470594,-5.0,5.0
21.216,-0.9462388005406677,-1.77309687720018,-5.0,5.0
21.248,-0.9462305601477828,-1.773097518900162,-5.0,5.0
21.28,-0.9462215386840002,-1.7730985524446283,-5.0,5.0
21.312,-0.9462145755298134,-1.7730984830442722,-5.0,5.0
21.344,-0.9462047393563525,-1.7731000003921962,-5.0,5.0
21.376,-0.9461972121111946,-1.773100185492135,-5.0,5.0
21.408,-0.9461890245765268,-1.7731008224944993,-5.0,5.0
21.44,-0.9461800521556162,-1.7731018357747241,-5.0,5.0
21.472,-0.94617223522829,-1.77310221314523,-5.0,5.0
21.504,-0.9461635884344772,-1.7731030758399837,-5.0,5.0
21.536,-0.9461557249295022,-1.7731034939066952,-5.0,5.0
21.568,-0.9461475412949046,-1.773104115530548,-5.0,5.0
21.6,-0.9461393141103706,-1.773104745104377,-5.0,5.0
21.632,-0.9461305037975779,-1.7731056749289413,-5.0,5.0
21.664,-0.9461222603849238,-1.7731062832628748,-5.0,5.0
21.696,-0.9461133352266196,-1.7731072720825019,-5.0,5.0
21.728,-0.9461053201390878,-1.7731077572343001,-5.0,5.0
21.76,-0.9460971121905716,-1.7731083861839325,-5.0,5.0
21.792,-0.9460888944015083,-1.7731090119689585,-5.0,5.0
21.824,-0.9460816445107787,-1.773109136096024,-5.0,5.0
21.856,-0.946073137370753,-1.7731099587167138,-5.0,5.0
21.888,-0.9460647922341086,-1.773110637762398,-5.0,5.0
21.92,-0.9460558915620532,-1.773111612077906,-5.0,5.0
21.952,-0.9460465864080511,-1.7731127695133364,-5.0,5.0
21.984,-0.9460394016235961,-1.7731128081990988,-5.0,5.0
22.016,-0.9460315074266065,-1.7731133165074517,-5.0,5.0
22.048,-0.9460227116614199,-1.7731142597946552,-5.0,5.0
22.08,-0.9460137412215965,-1.7731152506486851,-5.0,5.0
22.112,-0.9460067973248846,-1.773115182061857,-5.0,5.0
22.144,-0.9459985959715105,-1.7731158628615797,-5.0,5.0
22.176,-0.9459899445334363,-1.7731167180719727,-5.0,5.0
22.208,-0.9459815196728784,-1.773117433858887,-5.0,5.0
22.24,-0.9459728970515785,-1.7731182628628304,-5.0,5.0
22.272,-0.9459636769398987,-1.7731193925473265,-5.0,5.0
22.304,-0.9459561281991019,-1.7731196268459404,-5.0,5.0
22.336,-0.945947669779632,-1.7731204132967466,-5.0,5.0
22.368,-0.94593970322721,-1.7731209023660883,-5.0,5.0
22.4,-0.9459315547483872,-1.7731215095964243,-5.0,5.0
22.432,-0.9459232149570963,-1.7731222079877753,-5.0,5.0
22.464,-0.94591479546835,-1.7731229388158827,-5.0,5.0
22.496,-0.9459071677441532,-1.7731232551047291,-5.0,5.0
22.528,-0.9458992529056967,-1.7731237584529518,-5.0,5.0
22.56,-0.9458902117771222,-1.773124833094545,-5.0,5.0
22.592,-0.9458825921744308,-1.7731251159695516,-5.0,5.0
22.624,-0.9458738774009813,-1.7731260347705582,-5.0,5.0
22.656,-0.9458664542819456,-1.7731262313321503,-5.0,5.0
22.688,-0.9458569135351889,-1.7731275885848852,-5.0,5.0
22.72,-0.9458490571640024,-1.7731279707078555,-5.0,5.0
22.752,-0.9458411395613907,-1.7731284644091774,-5.0,5.0
22.784,-0.9458328604448947,-1.7731291437816072,-5.0,5.0
22.816,-0.9458242236261145,-1.7731299918565908,-5.0,5.0
22.848,-0.9458164903894812,-1.7731303536659806,-5.0,5.0
22.88,-0.945808371750484,-1.77313095879483,-5.0,5.0
22.912,-0.9457993643488647,-1.7731320075651582,-5.0,5.0
22.944,-0.9457911803626974,-1.7731325862208431,-5.0,5.0
22.976,-0.945783597392595,-1.7731328918368836,-5.0,5.0
23.008,-0.9457750788451338,-1.7731337127418305,-5.0,5.0
23.04,-0.9457667422769923,-1.7731343949109086,-5.0,5.0
23.072,-0.9457582973538522,-1.7731351418871222,-5.0,5.0
23.104,-0.9457503187325301,-1.773135641676305,-5.0,5.0
23.136,-0.9457419471756346,-1.7731363680538084,-5.0,5.0
23.168,-0.9457346470704877,-1.7731365195006294,-5.0,5.0
23.2,-0.9457253012260761,-1.7731377851117522,-5.0,5.0
23.232,-0.945716975426573,-1.7731384235349328,-5.0,5.0
23.264,-0.9457089992411962,-1.7731389282969445,-5.0,5.0
23.296,-0.9457010775981091,-1.7731394220459569,-5.0,5.0
23.328,-0.9456924353965498,-1.7731402933856777,-5.0,5.0
23.36,-0.9456843050975761,-1.773140864628879,-5.0,5.0
23.392,-0.9456759775539125,-1.7731415628061011,-5.0,5.0
23.424,-0.9456672822219642,-1.7731424431783442,-5.0,5.0
23.456,-0.9456601046992034,-1.7731425173233255,-5.0,5.0
23.488,-0.9456509848353674,-1.7731436737906836,-5.0,5.0
23.52,-0.9456437017701955,-1.77314378364196,-5.0,5.0
23.552,-0.9456356568892271,-1.7731443766997796,-5.0,5.0
23.584,-0.9456272298132825,-1.7731451329650056,-5.0,5.0
23.616,-0.9456179553490529,-1.7731463113332437,-5.0,5.0
23.648,-0.9456101998653592,-1.7731466592830603,-5.0,5.0
23.68,-0.9456024519617865,-1.7731470756135124,-5.0,5.0
23.712,-0.9455942513539604,-1.7731477287101691,-5.0,5.0
23.744,-0.9455859312692844,-1.773148422685624,-5.0,5.0
23.776,-0.9455779227590471,-1.773148948859728,-5.0,5.0
23.808,-0.9455696973260344,-1.7731496027422502,-5.0,5.0
23.84,-0.9455615883680265,-1.7731501859250998,-5.0,5.0
23.872,-0.945553438497878,-1.773150795945202,-5.0,5.0
23.904,-0.9455446687829857,-1.773151726518197,-5.0,5.0
23.936,-0.9455371093739836,-1.773151997942012,-5.0,5.0
23.968,-0.945528354936758,-1.773152948663636,-5.0,5.0
24.0,-0.945520048311074,-1.773153610013337,-5.0,5.0
24.032,-0.945511655655606,-1.7731543371910563,-5.0,5.0
24.064,-0.9455040075768649,-1.7731546732530792,-5.0,5.0
24.096,-0.9454961725744997,-1.7731551423879373,-5.0,5.0
24.128,-0.9454883923248683,-1.7731555746747005,-5.0,5.0
24.16,-0.94547910326793,-1.7731567947626867,-5.0,5.0
24.192,-0.9454717129240608,-1.7731569546206227,-5.0,5.0
24.224,-0.9454631724845683,-1.7731578028891501,-5.0,5.0
24.256,-0.9454546683391017,-1.773158578141334,-5.0,5.0
24.288,-0.9454468959384451,-1.7731589738422524,-5.0,5.0
24.32,-0.9454388761157878,-1.7731595332969572,-5.0,5.0
24.352,-0.9454306673090097,-1.7731601797448466,-5.0,5.0
24.384,-0.945422108219904,-1.7731609994788815,-5.0,5.0
24.416,-0.9454136145057103,-1.7731617683278276,-5.0,5.0
24.448,-0.9454054953212288,-1.773162345140665,-5.0,5.0
24.48,-0.9453972616353198,-1.773162999586592,-5.0,5.0
24.512,-0.9453889028499479,-1.7731637141001022,-5.0,5.0
24.544,-0.945381380026206,-1.7731639875388587,-5.0,5.0
24.576,-0.9453735439827959,-1.773164464098376,-5.0,5.0
24.608,-0.9453650301655558,-1.7731652791882457,-5.0,5.0
24.64,-0.9453568988299395,-1.7731658625678803,-5.0,5.0
24.672,-0.9453487594012915,-1.7731664679432964,-5.0,5.0
24.704,-0.9453404697290265,-1.7731671511905234,-5.0,5.0
24.736,-0.945331659567782,-1.7731680983404563,-5.0,5.0
24.768,-0.945324051389745,-1.7731683944293892,-5.0,5.0
24.8,-0.9453155595016343,-1.7731692080040387,-5.0,5.0
24.832,-0.9453080038538172,-1.7731694923309453,-5.0,5.0
24.864,-0.9452994587132632,-1.7731703365778733,-5.0,5.0
24.896,-0.9452915831826285,-1.773170785173718,-5.0,5.0
24.928,-0.9452836419353825,-1.7731712994543318,-5.0,5.0
24.96,-0.9452760638889705,-1.7731716215249829,-5.0,5.0
24.992,-0.9452670713252977,-1.7731726978956073,-5.0,5.0
25.024,-0.9452591287458701,-1.7731731595332523,-5.0,5.0
25.056,-0.9452505464314536,-1.7731740037644286,-5.0,5.0
25.088,-0.9452423753947197,-1.7731746034232347,-5.0,5.0
25.12,-0.9452339835681892,-1.773175337539833,-5.0,5.0
25.152,-0.9452260920048736,-1.7731758006130367,-5.0,5.0
25.184,-0.9452179250188676,-1.7731764311667662,-5.0,5.0
25.216,-0.945210524322602,-1.7731766494781112,-5.0,5.0
25.248,-0.9452019900902038,-1.7731774952544765,-5.0,5.0
25.28,-0.9451933068340009,-1.7731783649635855,-5.0,5.0
25.312,-0.945185666104036,-1.7731786834083156,-5.0,5.0
25.344,-0.945177457172818,-1.7731793476077788,-5.0,5.0
25.376,-0.9451681950698336,-1.773180534372928,-5.0,5.0
25.408,-0.9451600501442226,-1.773181088225224,-5.0,5.0
25.44,-0.9451527823129315,-1.7731812375478462,-5.0,5.0
25.472,-0.9451452272068299,-1.7731815792638932,-5.0,5.0
25.504,-0.9451364444775376,-1.773182548280844,-5.0,5.0
25.536,-0.9451282699393361,-1.7731831415298898,-5.0,5.0
25.568,-0.9451204381959738,-1.7731835842433223,-5.0,5.0
25.6,-0.9451114170596608,-1.7731846638446997,-5.0,5.0
25.632,-0.9451035094096989,-1.7731851060780934,-5.0,5.0
25.664,-0.9450960993082331,-1.7731853413230563,-5.0,5.0
25.696,-0.9450874064834592,-1.7731862700955165,-5.0,5.0
25.728,-0.9450789780143867,-1.7731870002092172,-5.0,5.0
25.76,-0.9450708718007603,-1.7731875742221974,-5.0,5.0
25.792,-0.9450632504560752,-1.7731879106819173,-5.0,5.0
25.824,-0.9450551054431684,-1.7731885437674588,-5.0,5.0
25.856,-0.94504749167255,-1.7731888749523985,-5.0,5.0
25.888,-0.9450385504024404,-1.773189923980015,-5.0,5.0
25.92,-0.9450309341230496,-1.773190218287534,-5.0,5.0
25.952,-0.9450227968350733,-1.7731908468498154,-5.0,5.0
25.984,-0.9450135548468224,-1.7731920276427304,-5.0,5.0
26.016,-0.9450055522051864,-1.77319250862093,-5.0,5.0
26.048,-0.9449983938524507,-1.7731926073230364,-5.0,5.0
26.08,-0.944989817200236,-1.7731934873436976,-5.0,5.0
26.112,-0.9449819230971702,-1.7731939440471354,-5.0,5.0
26.144,-0.944973523351844,-1.7731946966020335,-5.0,5.0
26.176,-0.944966013388534,-1.7731949606142248,-5.0,5.0
26.208,-0.9449568432606138,-1.7731961335443012,-5.0,5.0
26.24,-0.9449490105542055,-1.7731965292928278,-5.0,5.0
26.272,-0.9449412441872082,-1.7731969532178773,-5.0,5.0
26.304,-0.9449323887502088,-1.7731979495934351,-5.0,5.0
26.336,-0.9449238156163635,-1.7731987467710608,-5.0,5.0
26.368,-0.9449166224039155,-1.7731988361378173,-5.0,5.0
26.4,-0.9449087798209364,-1.77319933051015,-5.0,5.0
26.432,-0.9449000425657628,-1.7732002620551852,-5.0,5.0
26.464,-0.9448918532394902,-1.7732008644828094,-5.0,5.0
26.496,-0.9448838232586306,-1.7732014091315769,-5.0,5.0
26.528,-0.9448758951807955,-1.7732019082185972,-5.0,5.0
26.56,-0.9448677265583473,-1.7732025378590883,-5.0,5.0
26.592,-0.94485953034845,-1.7732031704238624,-5.0,5.0
26.624,-0.9448510087224193,-1.7732039714500485,-5.0,5.0
26.656,-0.9448440036098049,-1.773203964309611,-5.0,5.0
26.688,-0.94483508620071,-1.773205033942609,-5.0,5.0
26.72,-0.9448274281497725,-1.7732053492429067,-5.0,5.0
26.752,-0.9448196944487359,-1.7732057630091642,-5.0,5.0
26.784,-0.944811342205244,-1.7732064966752716,-5.0,5.0
26.816,-0.9448026329867337,-1.7732073871888232,-5.0,5.0
26.848,-0.9447951538092079,-1.7732076170376119,-5.0,5.0
26.88,-0.9447871610823849,-1.7732081733271194,-5.0,5.0
26.912,-0.9447778838373193,-1.773209451624619,-5.0,5.0
26.944,-0.9447703290283063,-1.7732096915738245,-5.0,5.0
26.976,-0.9447625168129888,-1.7732101491298595,-5.0,5.0
27.008,-0.9447543683422235,-1.7732107711406513,-5.0,5.0
27.04,-0.944746068942935,-1.7732114559730856,-5.0,5.0
27.072,-0.9447382040498801,-1.7732119060440379,-5.0,5.0
