Step,True_X,True_Z,True_Theta,Est_X,Est_Z,Est_Theta
469,0.18738461561502173,-2.545851620836463,-1.5688189230975083,0.18940059240384882,-2.563555908370183,0.2508711733690694
470,0.18739065776000527,-2.5432915808428724,-1.5688270787145258,0.193208516807345,-2.5662618475058117,0.24179043616831467
471,0.18739662302848553,-2.540731549793554,-1.5688347441711743,0.1969492067416413,-2.565343066364712,0.23270712658906917
472,0.1874025126862785,-2.538171525898735,-1.5688419408917598,0.192812723708504,-2.5611750996295717,0.24153766416728642
473,0.18740832861351406,-2.53561150772692,-1.5688486900129417,0.18726743607424054,-2.56163281890038,0.23782799070023886
474,0.1874140731596536,-2.533051494133367,-1.5688550124134215,0.19327244586644912,-2.556444786833661,0.23779062595435227
475,0.18741974902573894,-2.530491484202759,-1.5688609287229769,0.19375256874525051,-2.5499996598293544,0.2480706544420121
476,0.18742535916861167,-2.5279314772032704,-1.5688664593160702,0.19055028190154702,-2.5429783289048355,0.27699625814541123
477,0.1874309067229878,-2.525371472549787,-1.5688716242946728,0.18421308945514864,-2.540606215942021,0.30265048720393695
478,0.18743639493799796,-2.522811469774459,-1.5688764434635252,0.18878609016987152,-2.5405513660097627,0.28997628204429826
479,0.18744182712553525,-2.5202514685031483,-1.5688809363007263,0.18457889011841197,-2.5426899802051057,0.2909916642789125
480,0.18744720661824538,-2.5176914684365883,-1.5688851219257198,0.18294097950530333,-2.5446709961766265,0.2953205673781231
481,0.1874525367354098,-2.515131469335328,-1.5688890190663065,0.18259244448283637,-2.5443015452919324,0.3224059998239825
482,0.1874578207553601,-2.5125714710076994,-1.5688926460261874,0.18386581309612118,-2.5336797066562418,0.34467665701086847
483,0.1874630618932298,-2.5100114733002092,-1.5688960206536364,0.18571848593381401,-2.5337270670086935,0.33648189781735915
484,0.18746826328317312,-2.5074514760898654,-1.568899160312353,0.18718999202060077,-2.53350772899782,0.3442550053831558
485,0.18747342796428218,-2.504891479278056,-1.5689020818548436,0.18592384441904583,-2.5272170015456283,0.38740090418631423
486,0.1874785588695774,-2.5023314827856615,-1.568904801598629,0.18611786731108343,-2.522048877555453,0.4477257148604917
487,0.18748365881758966,-2.4997714865491583,-1.5689073353056033,0.18887728080243663,-2.517199669810432,0.468244195557162
488,0.1874887305061077,-2.4972114905175116,-1.5689096981645856,0.18767133523709095,-2.5185411685141115,0.5072375710511595
489,0.18749377650775098,-2.4946514946496925,-1.5689119047770959,0.1861883735654907,-2.520901350306306,0.5485562825693734
490,0.1874987992670831,-2.492091498912701,-1.5689139691463234,0.18791638888448534,-2.5118782575060417,0.5830444752190383
491,0.18750380109902723,-2.4895315032799905,-1.5689159046692296,0.1896324509707472,-2.5113139290538613,0.6258163611716415
492,0.18750878418838302,-2.4869715077302024,-1.5689177241315928,0.19221984498996744,-2.508651060968326,0.6495407683131309
493,0.18751375059027584,-2.4844115122461616,-1.5689194397059376,0.19280615466216727,-2.503269037774628,0.6719290153376993
494,0.18751870223139377,-2.48185151681407,-1.5689210629521018,0.19145380971519688,-2.4992091308685347,0.701820397535785
495,0.18752364091189,-2.4792915214228604,-1.5689226048203149,0.1931972101033676,-2.495976829645413,0.7252588982207497
496,0.187528568307844,-2.4767315260636797,-1.5689240756565614,0.19450460856315593,-2.4885505268752643,0.7465807700579921
497,0.18753348597419,-2.4741715307294703,-1.5689254852100707,0.19517856175888013,-2.490640989858443,0.761948829291756
498,0.18753839534803393,-2.471611535414634,-1.5689268426427154,0.19601009274469175,-2.4840791746973574,0.7884899913599818
499,0.18754329775228815,-2.4690515401147612,-1.5689281565401403,0.19519288312686633,-2.4849811387084144,0.791243524973234
500,0.18754819439956494,-2.4664915448264084,-1.5689294349244334,0.19473243316959732,-2.480923739482927,0.789296345405175
501,0.18755308639627327,-2.4639315495469187,-1.5689306852681568,0.19532159868318996,-2.480977030352873,0.8047083664593642
502,0.18755797474687408,-2.461371554274275,-1.5689319145095668,0.19599168972913367,-2.475525667459395,0.8390075149684554
503,0.18756286035825,-2.4588115590069783,-1.5689331290688655,0.19677425216326025,-2.47235656567929,0.8487976691417107
504,0.18756774404415477,-2.4562515637439475,-1.5689343348652944,0.194046914445872,-2.469713768568211,0.8567698411438254
505,0.18757262652970863,-2.4536915684844365,-1.5689355373349685,0.19091603118159647,-2.4679641371441563,0.8680626937512569
506,0.187577508455911,-2.451131573227966,-1.5689367414492568,0.1916547208886685,-2.4673314534450768,0.8795181253207021
507,0.18758238713107805,-2.4485715779676904,-1.5689379162006545,0.1914507658957811,-2.466752467570507,0.9012782328130281
508,0.18758726195283512,-2.4460115827002875,-1.5689390598692645,0.1944269859149465,-2.464258212565806,0.934501051242668
509,0.1875921328556501,-2.4434515874239784,-1.568940174984202,0.19145020176419275,-2.466234698049379,0.9458196353385638
510,0.1875969998409474,-2.4408915921376204,-1.5689412637480562,0.18975424552152098,-2.462474404283638,0.9551280353350236
511,0.18760186293602707,-2.4383315968405026,-1.568942328101624,0.1901494717173368,-2.458423863141007,0.9511226193481959
512,0.18760672218512756,-2.4357716015322315,-1.5689433697698363,0.1908824798585163,-2.453190607092606,0.925196690091933
513,0.1876115776446497,-2.4332116062126468,-1.5689443902973323,0.1943099962580086,-2.4543454938430083,0.9527458921397737
514,0.1876164293795906,-2.4306516108817613,-1.5689453910766928,0.19693406567094798,-2.4483474749693523,0.9721535330856809
515,0.18762127746074744,-2.428091615539712,-1.56894637337107,0.19369886260034755,-2.4432478735076266,0.9890027586249126
516,0.18762612196252504,-2.4255316201867227,-1.5689473383324446,0.19225807000948197,-2.446217258038529,1.02776957484256
517,0.1876309629612297,-2.422971624823079,-1.5689482870164644,0.19364041505217758,-2.4391902615446828,1.049561254925471
518,0.18763580053375464,-2.4204116294491027,-1.5689492203946036,0.19463663648082707,-2.436110643528606,1.0430343011855188
519,0.18764063475657944,-2.417851634065138,-1.568950139364219,0.19487822055778067,-2.433274198627531,1.04866689301105
520,0.1876454657050195,-2.4152916386715413,-1.5689510447569022,0.19381755244692472,-2.431399359262926,1.0676862912886467
521,0.18765029345267442,-2.4127316432686685,-1.5689519373455194,0.19007651216562138,-2.4249701072843477,1.0804678629047768
522,0.18765511807103316,-2.4101716478568718,-1.5689528178501635,0.18758027450420697,-2.4268170371036053,1.0699325858623503
523,0.18765993962920255,-2.407611652436494,-1.5689536869432348,0.19213167918549667,-2.4207183300988113,1.0544169764367204
524,0.18766475819373127,-2.4050516570078666,-1.5689545452538243,0.19036222348952395,-2.4165062461196327,1.0753150047023778
525,0.18766957382850857,-2.4024916615713043,-1.5689553933715006,0.18931917105905746,-2.4156937564891114,1.0702149658495268
526,0.18767438659471908,-2.399931666127109,-1.5689562318496293,0.19282888167614043,-2.41290297856873,1.089061083189482
527,0.1876791965508412,-2.397371670675564,-1.568957061208283,0.19136010522846744,-2.409829959660965,1.08186306110458
528,0.18768400375267738,-2.3948116752169395,-1.5689578819368246,0.19447397356416946,-2.406118731376028,1.0735729949818502
529,0.18768880825340808,-2.3922516797514857,-1.5689586944961837,0.19314146146592212,-2.4036363148450612,1.0909581681418232
530,0.1876936101036626,-2.38969168427944,-1.5689594993209315,0.1907731080891878,-2.4039232740198284,1.1007018287118406
531,0.18769840935160104,-2.3871316888010243,-1.5689602968210967,0.1911896721559373,-2.4002267604807397,1.1090321819200653
532,0.18770320604300497,-2.384571693316445,-1.5689610873838455,0.19094751374894503,-2.40035876741256,1.1010355090142978
533,0.18770800022137157,-2.382011697825895,-1.5689618713749869,0.18969424274805521,-2.398249184345139,1.1285699249564085
534,0.18771279192801074,-2.3794517023295563,-1.5689626491403426,0.19199078281342624,-2.3925670937667824,1.1424994187809776
535,0.1877175812021423,-2.3768917068275957,-1.5689634210069974,0.19369763110849528,-2.389838275712024,1.1318501747022254
536,0.18772236808099232,-2.37433171132017,-1.5689641872844553,0.19590416184397136,-2.3852678170429433,1.1386489334453762
537,0.18772715259988798,-2.3717717158074265,-1.5689649482656935,0.19300342745444726,-2.385860899098373,1.1557494150566912
538,0.1877319347923497,-2.369211720289501,-1.5689657042281264,0.1930619171242333,-2.38462135185679,1.1468659951372673
539,0.18773671469018025,-2.36665172476652,-1.5689664554345197,0.19150493728165452,-2.3834097572922763,1.1463839140391097
540,0.18774149232355108,-2.3640917292386034,-1.5689672021338135,0.19449498140710114,-2.3834611646648787,1.1521569133099416
541,0.18774626772108477,-2.3615317337058603,-1.5689679445619023,0.19423337945666777,-2.3805145777059433,1.1406693129723127
542,0.18775104090993416,-2.3589717381683943,-1.568968682942352,0.19400356947753977,-2.375377997330292,1.1238942189049972
543,0.1877558119158582,-2.356411742626302,-1.5689694174870765,0.19387733361109777,-2.3672375880766383,1.13793751560888
544,0.18776058076329377,-2.353851747079672,-1.5689701483969578,0.19392667393356466,-2.3678282699158584,1.127400377814147
545,0.18776534747542467,-2.35129175152859,-1.5689708758624377,0.19471445780463,-2.3652541905733067,1.1381427143017877
546,0.1877701120742471,-2.348731755973133,-1.5689716000640739,0.19425882978800427,-2.3676122166817986,1.1674847176878766
547,0.18777487458063138,-2.346171760413375,-1.5689723211730442,0.19340363665504315,-2.361448519306195,1.164450857508599
548,0.1877796350143817,-2.3436117648493853,-1.5689730393516428,0.19242628945644538,-2.359453862754704,1.1921609236280832
549,0.18778439339429165,-2.341051769281228,-1.568973754753733,0.19025209264696422,-2.3566551008318837,1.1990025623866287
550,0.18778914973819763,-2.338491773708963,-1.5689744675251753,0.18656690947288762,-2.3482195736042977,1.222817288351802
551,0.18779390406302954,-2.3359317781326476,-1.5689751778042371,0.18500871951263506,-2.3486545812576685,1.2505661957467844
552,0.18779865638485843,-2.333371782552334,-1.5689758857219742,0.18553226886306765,-2.3468546333015294,1.2820261181387955
553,0.1878034067189419,-2.3308117869680736,-1.568976591402594,0.18855134714510532,-2.3437479379938333,1.2852043278069079
554,0.18780815507976736,-2.328251791379912,-1.5689772949637901,0.1877813480582766,-2.3409410764978706,1.294541931231031
555,0.18781290148109245,-2.325691795787894,-1.5689779965170814,0.18593193990813242,-2.3336077528379384,1.298412892801025
556,0.18781764593598396,-2.3231318001920616,-1.5689786961681043,0.185871515929534,-2.3371377356481853,1.2999426100968152
557,0.1878223884568543,-2.320571804592453,-1.5689793940169086,0.1861259533065753,-2.3365211487898585,1.2869539636668574
558,0.18782712905549614,-2.3180118089891053,-1.5689800901582363,0.1883042410962025,-2.327205245818794,1.2604251889220348
559,0.18783186774311506,-2.3154518133820536,-1.5689807846817774,0.1905930218426238,-2.325812295860196,1.2686936155546757
560,0.18783660453036066,-2.3128918177713307,-1.5689814776724285,0.1920480152611967,-2.3234537959527635,1.2933623639383949
561,0.18784133942735606,-2.310331822156967,-1.5689821692105115,0.19310617887799028,-2.3197805434771666,1.3352827858322553
562,0.1878460724437253,-2.307771826538992,-1.5689828593720196,0.19099389999082297,-2.3202237401984878,1.384661768259594
563,0.18785080358861989,-2.3052118309174343,-1.5689835482288148,0.19268926319946775,-2.3177585026184757,1.4194237968925931
564,0.1878555328707434,-2.3026518352923184,-1.5689842358488426,0.19079634962988096,-2.3172020235872344,1.4110916630813268
565,0.18786026029837516,-2.3000918396636694,-1.568984922296315,0.1857739919871452,-2.312658268079259,1.4228579401986217
566,0.18786498587939202,-2.2975318440315107,-1.568985607631903,0.18509490071301002,-2.3088310126315545,1.4043915199287131
567,0.1878697096212896,-2.2949718483958645,-1.568986291912917,0.18559444969544958,-2.3094249130837667,1.3925323145051125
568,0.1878744315312018,-2.2924118527567514,-1.5689869751934642,0.18627227041201133,-2.3081224475611064,1.3808760784085858
569,0.18787915161591964,-2.2898518571141913,-1.5689876575246173,0.18826309138636446,-2.305799012087311,1.3771039340204696
570,0.18788386988190867,-2.2872918614682023,-1.5689883389545676,0.18866391187986134,-2.3036517880000567,1.4204264754612026
571,0.18788858633532543,-2.2847318658188027,-1.5689890195287635,0.19090105690569226,-2.298320090480341,1.4223808227734858
572,0.1878933009820336,-2.2821718701660085,-1.5689896992900665,0.18885865148315129,-2.2948916958902292,1.4229169794852223
573,0.18789801382761806,-2.279611874509836,-1.5689903782788701,0.18757596089660095,-2.2890058490344574,1.3933155448643628
574,0.18790272487739926,-2.2770518788502994,-1.5689910565332397,0.1879803496203917,-2.2904682327960706,1.3965162949683703
575,0.18790743413644612,-2.2744918831874137,-1.5689917340890294,0.18673732529053663,-2.284618928169967,1.398308186271972
576,0.18791214160958836,-2.271931887521192,-1.568992410980002,0.18474122338475946,-2.282503258395905,1.4263023215637503
577,0.18791684730142819,-2.2693718918516463,-1.5689930872379414,0.18780663001547343,-2.274730010562956,1.434422089242715
578,0.18792155121635112,-2.2668118961787895,-1.5689937628927624,0.19086405698793085,-2.2705820385194952,1.4354441283103603
579,0.18792625335853638,-2.264251900502632,-1.5689944379726124,0.18931845869730715,-2.265473394364998,1.443500127322909
580,0.18793095373196636,-2.2616919048231856,-1.5689951125039738,0.18967015759925535,-2.267262565576446,1.4387335884953847
581,0.187935652340436,-2.2591319091404594,-1.568995786511758,0.186521773801473,-2.2673513279653967,1.4380908037852254
582,0.18794034918756133,-2.256571913454464,-1.5689964600193937,0.18739170470092276,-2.261903992015752,1.4682172550422192
583,0.18794504427678735,-2.2540119177652085,-1.5689971330489232,0.18763339100165133,-2.2614580769842334,1.479937300007338
584,0.18794973761139588,-2.2514519220727016,-1.568997805621075,0.18648462061729218,-2.2611350964093906,1.4803741053938178
585,0.18795442919451255,-2.2488919263769516,-1.5689984777553534,0.18469135698198702,-2.253880456832789,1.4824102108364932
586,0.1879591190291137,-2.2463319306779663,-1.5689991494701094,0.18657439603515677,-2.2554007543476273,1.482234055282674
587,0.18796380711803262,-2.2437719349757534,-1.568999820782624,0.1871958106820879,-2.2542713737855298,1.4805308344929513
588,0.1879684934639656,-2.2412119392703205,-1.5690004917091642,0.18730507025863868,-2.2482203673185555,1.4858741191290321
589,0.18797317806947758,-2.238651943561674,-1.569001162265066,0.1871770633387464,-2.2526424903721507,1.4918270073332112
590,0.18797786093700766,-2.236091947849821,-1.5690018324647854,0.1872230863502102,-2.248012653265367,1.4941410555410484
591,0.18798254206887396,-2.2335319521347676,-1.5690025023219716,0.18790512939865384,-2.2454423272723156,1.4903328426047528
592,0.1879872214672784,-2.23097195641652,-1.5690031718495188,0.1851493320056056,-2.2408471690694647,1.4831983834323188
593,0.18799189913431152,-2.2284119606950847,-1.569003841059622,0.1845374180477543,-2.239954068267438,1.4876655078232355
594,0.18799657507195663,-2.2258519649704667,-1.569004509963836,0.1844629423680833,-2.23897890441367,1.5030794371256084
595,0.18800124928209375,-2.223291969242672,-1.5690051785731158,0.18433648201233283,-2.2347236176150815,1.503419515379963
596,0.18800592176650377,-2.2207319735117053,-1.569005846897879,0.1832452354005634,-2.23400688217878,1.4983605425400037
597,0.18801059252687216,-2.2181719777775726,-1.569006514948037,0.18471558473514182,-2.2261389167137127,1.5099158846347485
598,0.18801526156479237,-2.215611982040278,-1.569007182733047,0.18443109698018298,-2.2246499666690225,1.5013148483654173
599,0.18801992888176944,-2.213051986299827,-1.5690078502619496,0.18691858085073715,-2.223163315263672,1.5073897640594305
600,0.18802459447922315,-2.2104919905562235,-1.569008517543407,0.1859097628476001,-2.230079118209874,1.5056810135421899
601,0.18802925835849124,-2.2079319948094733,-1.569009184585738,0.18649265885895194,-2.225045498916576,1.5287062425370144
602,0.1880339205208326,-2.2053719990595795,-1.5690098513969502,0.184711199630018,-2.2176692472781205,1.5369138058563965
603,0.1880385809674299,-2.2028120033065464,-1.5690105179847766,0.1860410173185737,-2.216741011429885,1.538501176907264
604,0.18804323969939266,-2.200252007550379,-1.5690111843567005,0.18644657808553464,-2.2134441557609073,1.5400486921298104
605,0.18804789671776015,-2.1976920117910805,-1.569011850519979,0.1844148562817107,-2.2124326166871047,1.5344019366103296
606,0.18805255202350385,-2.195132016028655,-1.5690125164816757,0.18242507715174114,-2.213139188250412,1.528646195479951
607,0.1880572056175302,-2.192572020263106,-1.5690131822486775,0.1852044418379451,-2.2084206277047795,1.524067328152131
608,0.1880618575006832,-2.190012024494437,-1.5690138478277162,0.18320306273862635,-2.2044436148736675,1.5229471109036081
609,0.18806650767374694,-2.1874520287226518,-1.569014513225385,0.18289560975479494,-2.2018486775155375,1.5320829454467924
610,0.18807115613744807,-2.1848920329477526,-1.5690151784481627,0.18477811330595667,-2.1970583561997135,1.527618506102417
611,0.18807580289245826,-2.1823320371697434,-1.5690158435024177,0.18431298788701098,-2.1925412999450424,1.5107851771159813
612,0.18808044793939654,-2.179772041388627,-1.5690165083944316,0.1837228654455614,-2.1950439762761347,1.4995879060237343
613,0.18808509127883177,-2.1772120456044055,-1.5690171731303992,0.18448434314853118,-2.191617765598699,1.5055938443802517
614,0.18808973291128506,-2.174652049817082,-1.56901783771645,0.18133201177732444,-2.187583956101664,1.5110863955075127
615,0.18809437283723185,-2.1720920540266593,-1.5690185021586454,0.1824764163367887,-2.187568630870673,1.536622764895981
616,0.18809901105710436,-2.1695320582331394,-1.5690191664629918,0.18385550909659154,-2.182858757380325,1.5337329589078652
617,0.18810364757129389,-2.1669720624365243,-1.5690198306354406,0.18342167825414332,-2.1785573474401976,1.528504481066393
618,0.1881082823801529,-2.1644120666368165,-1.5690204946819002,0.18511480337079547,-2.174732792004374,1.5191190360137647
619,0.1881129154839974,-2.1618520708340174,-1.5690211586082248,0.18431803488331894,-2.1723583523203334,1.5083462516127208
620,0.18811754688310903,-2.1592920750281293,-1.5690218224202246,0.18575759293814387,-2.1710485996793443,1.5099372815670824
621,0.18812217657773725,-2.1567320792191533,-1.5690224861236615,0.18585855355422212,-2.172732576214443,1.5131330144392323
622,0.18812680456810163,-2.1541720834070905,-1.569023149724253,0.18723573084494874,-2.1693106089213954,1.5084580568568449
623,0.18813143085439366,-2.1516120875919436,-1.5690238132276622,0.18603627233015482,-2.1647881931703217,1.505385093411622
624,0.18813605543677916,-2.149052091773713,-1.569024476639495,0.18624525696509575,-2.161136792218421,1.4859361530036757
625,0.1881406783154001,-2.1464920959523996,-1.5690251399652992,0.18550669492764765,-2.156302590610125,1.4906264254460835
626,0.18814529949037678,-2.1439321001280054,-1.5690258032105606,0.184241540132051,-2.1564576578286694,1.4939788393687576
627,0.18814991896180977,-2.141372104300531,-1.5690264663806877,0.1853371464679983,-2.1544655509111204,1.481240521641726
628,0.18815453672978186,-2.1388121084699776,-1.5690271294810147,0.18402004400036634,-2.149645995443638,1.4810418466989512
629,0.18815915279435996,-2.136252112636346,-1.569027792516789,0.185749354839241,-2.1464796661105887,1.472927276232671
630,0.18816376715559702,-2.1336921167996366,-1.5690284554931657,0.18749303533597605,-2.1477416415758337,1.4940193052569153
631,0.18816837981353382,-2.13113212095985,-1.5690291184151932,0.18706289956963157,-2.144614425631737,1.5133909491597148
632,0.18817299076820077,-2.128572125116988,-1.569029781287816,0.18562665122832722,-2.141297996422197,1.5417108785369105
633,0.18817760001961967,-2.1260121292710505,-1.569030444115857,0.18651024886423992,-2.134355657083292,1.5471440271966328
634,0.18818220756780532,-2.1234521334220386,-1.5690311069040062,0.18516115996042617,-2.133929399975842,1.5311003112273838
635,0.1881868134127672,-2.1208921375699537,-1.569031769656821,0.18663403117663796,-2.131633204103707,1.508453992811317
636,0.1881914175545109,-2.118332141714796,-1.569032432378712,0.18638593737984574,-2.130803399577282,1.5076506921174817
637,0.18819601999303984,-2.1157721458565666,-1.5690330950739302,0.18532645463936318,-2.123862077138921,1.5203672934439376
638,0.18820062072835647,-2.113212149995266,-1.5690337577465658,0.18494558669456243,-2.118614132751492,1.5336702920672
639,0.18820521976046384,-2.110652154130895,-1.5690344204005309,0.1841143285161169,-2.1174824000271655,1.5525456099103263
640,0.18820981708936654,-2.108092158263455,-1.5690350830395612,0.18628499389323797,-2.117704769667877,1.5607981183284396
641,0.18821441271507242,-2.1055321623929473,-1.569035745667199,0.1876543248930891,-2.1168596250730434,1.5622937464805788
642,0.1882190066375932,-2.1029721665193724,-1.5690364082867903,0.18635979052691184,-2.111714444063734,1.5696253894024566
643,0.18822359885694578,-2.100412170642732,-1.569037070901474,0.18648293746383687,-2.1104117836694836,1.5618590481657624
644,0.18822818937315342,-2.0978521747630263,-1.56903773351418,0.18590635801110963,-2.110393314773572,1.555193156041882
645,0.1882327781862462,-2.095292178880257,-1.5690383961276162,0.18530218799474069,-2.1057554366512825,1.5419376986918174
646,0.18823736529626203,-2.092732182994426,-1.5690390587442737,0.1827768530128,-2.099593871260559,1.541416595213603
647,0.18824195070324748,-2.0901721871055345,-1.5690397213664098,0.18061461016213365,-2.094319468454992,1.5440300180052797
648,0.1882465344072583,-2.087612191213583,-1.5690403839960558,0.1825947872148126,-2.090727360519099,1.542065533637181
649,0.18825111640835987,-2.0850521953185743,-1.569041046634997,0.18459329231899768,-2.091557606180538,1.5409242632694344
650,0.1882556967066278,-2.082492199420509,-1.5690417092847941,0.18520166517210193,-2.0897761130996355,1.5615879395313874
651,0.1882602753021484,-2.079932203519389,-1.5690423719467574,0.18590512301683346,-2.0873734088282867,1.5675676525464208
652,0.18826485219501857,-2.0773722076152157,-1.5690430346219633,0.18478918239366582,-2.0826902551486,1.5626568686167985
653,0.18826942738534655,-2.0748122117079912,-1.5690436973112412,0.18307909877875553,-2.0809794159019206,1.5693180483125349
654,0.18827400087325163,-2.072252215797717,-1.5690443600151869,0.1836739873868736,-2.0805618084401596,1.5600317664605936
655,0.18827857265886427,-2.0696922198843937,-1.5690450227341541,0.18538978924471006,-2.078601318938244,1.5494818174173945
656,0.18828314274232605,-2.067132223968024,-1.569045685468263,0.1833996652803593,-2.0790670244074523,1.562924617405761
657,0.18828771112378967,-2.06457222804861,-1.5690463482174013,0.18496355013450194,-2.0786985088641354,1.5611882341609291
658,0.18829227780341856,-2.0620122321261523,-1.569047010981226,0.18514950917630807,-2.074730749198719,1.581456762066161
659,0.18829684278138667,-2.0594522362006535,-1.5690476737591774,0.18376587228203314,-2.071658331838941,1.5961789796063142
660,0.1883014060578781,-2.0568922402721146,-1.5690483365504715,0.18315939787263308,-2.066086823127734,1.6109200601424958
661,0.1883059676330867,-2.0543322443405376,-1.5690489993541203,0.1829039234862351,-2.060744699223034,1.6147646969042702
662,0.1883105275072155,-2.051772248405924,-1.5690496621689323,0.18429787219451355,-2.061659370710229,1.6177506380446
663,0.1883150856804762,-2.049212252468275,-1.5690503249935226,0.18436426582651053,-2.059285274745164,1.6053664439354676
664,0.18831964215308855,-2.046652256527593,-1.5690509878263215,0.1869035376797804,-2.0572080418168444,1.579165496254737
665,0.18832419692527969,-2.0440922605838785,-1.5690516506655847,0.18512406932175532,-2.0507959453649507,1.5701074680164604
666,0.18832874999728316,-2.0415322646371337,-1.569052313509404,0.18545696301711292,-2.048666423571291,1.5774256071886392
667,0.18833330136933862,-2.0389722686873593,-1.56905297635572,0.18482301893658554,-2.0486642980474157,1.5809576356323127
668,0.1883378510416905,-2.0364122727345575,-1.5690536392023289,0.18461791984188483,-2.043989889370809,1.5869791186477182
669,0.18834239901458766,-2.0338522767787293,-1.5690543020469057,0.18588562091880323,-2.042159654273916,1.582686265001274
670,0.1883469452882819,-2.0312922808198763,-1.5690549648870022,0.1874430617930186,-2.0387721646036367,1.5767471464271927
671,0.18835148986302755,-2.028732284857999,-1.5690556277200707,0.18457282303387315,-2.0360269189973628,1.5720861504632628
672,0.18835603273908033,-2.0261722888931,-1.5690562905434773,0.18625628097210084,-2.0368200537049637,1.5725681985951725
673,0.1883605739166964,-2.0236122929251796,-1.5690569533545118,0.18489289068514556,-2.0355925985828027,1.568841896444348
674,0.1883651133961313,-2.021052296954239,-1.5690576161504028,0.18694236714014673,-2.0310468115441633,1.5632723441362322
675,0.188369651177639,-2.01849230098028,-1.56905827892833,0.184834458827429,-2.031921798705262,1.5545560288571472
676,0.1883741872614712,-2.015932305003304,-1.5690589416854501,0.18475009693478311,-2.029378454310536,1.5674477438409746
677,0.18837872164787584,-2.0133723090233113,-1.5690596044188982,0.18488392740871584,-2.026972583854575,1.5732210418681658
678,0.18838325433709646,-2.010812313040304,-1.569060267125804,0.18732413323934316,-2.022196541794226,1.5685607825942203
679,0.18838778532937128,-2.008252317054283,-1.5690609298033158,0.1867230611649905,-2.0196814666253005,1.5620183863760422
680,0.18839231462493197,-2.0056923210652498,-1.569061592448605,0.18670526205100074,-2.0157980173449146,1.5453606420954449
681,0.18839684222400307,-2.0031323250732065,-1.5690622550588844,0.1874393462470007,-2.01192409749597,1.5385582466143288
682,0.18840136812680086,-2.0005723290781527,-1.5690629176314232,0.18734400204473187,-2.0081747578735643,1.5331986950280232
683,0.18840589233353258,-1.9980123330800912,-1.5690635801635575,0.188482276886265,-2.0098576219103217,1.5260483602171693
684,0.18841041484439555,-1.9954523370790234,-1.5690642426527086,0.18792681548834345,-2.0081499101551343,1.5237155092599033
685,0.18841493565957662,-1.99289234107495,-1.5690649050963938,0.18728149373183384,-2.005444627221103,1.526852477567859
686,0.18841945477925104,-1.9903323450678734,-1.5690655674922298,0.1870392019722969,-2.004039323720673,1.5119065731700654
687,0.18842397220358217,-1.9877723490577945,-1.5690662298379623,0.18915533704454218,-2.0021630625869182,1.5082769524392317
688,0.18842848793272066,-1.9852123530447148,-1.5690668921314617,0.1897142476109507,-2.0006438223175413,1.5124793344620697
689,0.18843300196680382,-1.9826523570286363,-1.5690675543707397,0.1885296612766848,-1.9946472819250027,1.5074654794359794
690,0.1884375143059553,-1.9800923610095609,-1.5690682165539631,0.1857123631634475,-1.9936045983036217,1.5140125580390897
691,0.18844202495028436,-1.9775323649874903,-1.569068878679454,0.1860298285620184,-1.991220204628331,1.5218826114216446
692,0.18844653389988575,-1.9749723689624257,-1.5690695407457051,0.18756534703242925,-1.9860065312790367,1.5240923267166109
693,0.18845104115483935,-1.9724123729343688,-1.5690702027513856,0.18734606657993327,-1.9791842103962867,1.5206428038015334
694,0.18845554671520978,-1.9698523769033223,-1.5690708646953475,0.18665225008812647,-1.9772202420906286,1.5227048898373665
695,0.18846005058104623,-1.967292380869287,-1.5690715265766306,0.1877985175026523,-1.9736669228350983,1.5151057181218948
696,0.1884645527523824,-1.9647323848322655,-1.5690721883944652,0.18707001063729378,-1.973150340298649,1.4977459392737358
697,0.18846905322923665,-1.962172388792259,-1.5690728501482873,0.18666535514702065,-1.9697903067948621,1.490911927379196
698,0.18847355201161173,-1.95961239274927,-1.5690735118377233,0.18527353959549878,-1.9691334326426924,1.4842452786455125
699,0.188478049099495,-1.9570523967032993,-1.5690741734626108,0.1854340735849311,-1.9639766625771797,1.4922828447909673
700,0.18848254449285864,-1.9544924006543498,-1.5690748350229866,0.18815678170888697,-1.9601535445684657,1.4887657513007033
701,0.18845500851670943,-1.954324258836663,-1.581502526837989,0.18769271468888227,-1.9593226918333497,1.4670309333107299
702,0.18845185589738891,-1.9543329024163145,-1.5939523452196758,0.1878457390228471,-1.9572257928900387,1.4482262062867348
703,0.18845131372827653,-1.95436515267487,-1.606404419832857,0.18693766262034497,-1.9579807158557208,1.4237963912808158
704,0.1884513050137034,-1.9543953638825236,-1.6188600780390696,0.18747352529569442,-1.9611038502896982,1.4111409975007374
705,0.18845118375859413,-1.9544202142264915,-1.6313189118160372,0.18848909028370975,-1.9622043695657148,1.4039017942599188
706,0.18845063957854286,-1.9544401378298009,-1.643780382514281,0.18724152907670813,-1.9580699187798092,1.3975622166543133
707,0.18844958752354427,-1.9544560340202437,-1.6562440838760206,0.18662820003275848,-1.960323107659228,1.3828714415610348
708,0.18844800247407956,-1.9544687174979165,-1.6687096996347903,0.18725309374786311,-1.960365565096142,1.3771726663940238
709,0.18844631438941897,-1.9544788518962084,-1.6811767681570073,0.18821436613564632,-1.9581620655112268,1.351558757342969
710,0.18844452921852348,-1.9544869701182324,-1.6936450580722466,0.18903221614110244,-1.958171868626492,1.3428519226774212
